Vehicle.Cabin.Seat.Row1.Pos2.IsBelted,"3672","sensor","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Position,"3676","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos2.SideBolster,"","branch","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos2.SideBolster.Inflation,"3681","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Massage,"3674","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row1.Pos3,"","branch","","","","Third seat from left, front row","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint.Height,"3717","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Recline,"3710","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HasPassenger,"3706","sensor","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Heating,"3708","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar,"","branch","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Inflation,"3714","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Height,"3715","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Airbag,"","branch","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Airbag.IsDeployed,"3718","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch,"","branch","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Down,"3726","actuator","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Up,"3725","actuator","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cooler,"3720","actuator","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline,"","branch","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Forward,"3730","actuator","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Backward,"3729","actuator","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Up,"3723","actuator","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Down,"3736","actuator","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Inflate,"3737","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Up,"3735","actuator","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Deflate,"3738","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Down,"3724","actuator","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Warmer,"3719","actuator","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Down,"3732","actuator","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Forward,"3733","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Backward,"3734","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Up,"3731","actuator","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Forward,"3721","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Backward,"3722","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage,"","branch","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Increase,"3727","actuator","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Decrease,"3728","actuator","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Inflate,"3739","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Deflate,"3740","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion,"","branch","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion.Length,"3713","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion.Height,"3712","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.IsBelted,"3707","sensor","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Position,"3711","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos3.SideBolster,"","branch","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos3.SideBolster.Inflation,"3716","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Massage,"3709","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row1.Pos1,"","branch","","","","First seat from left, front row","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HeadRestraint.Height,"3647","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Recline,"3640","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HasPassenger,"3636","sensor","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Heating,"3638","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar,"","branch","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar.Inflation,"3644","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar.Height,"3645","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Airbag,"","branch","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Airbag.IsDeployed,"3648","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch,"","branch","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Down,"3656","actuator","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Up,"3655","actuator","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cooler,"3650","actuator","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline,"","branch","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline.Forward,"3660","actuator","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline.Backward,"3659","actuator","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Up,"3653","actuator","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Down,"3666","actuator","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Inflate,"3667","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Up,"3665","actuator","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Deflate,"3668","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Down,"3654","actuator","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Warmer,"3649","actuator","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Down,"3662","actuator","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Forward,"3663","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Backward,"3664","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Up,"3661","actuator","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Forward,"3651","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Backward,"3652","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage,"","branch","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage.Increase,"3657","actuator","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage.Decrease,"3658","actuator","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster.Inflate,"3669","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster.Deflate,"3670","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion,"","branch","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion.Length,"3643","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion.Height,"3642","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.IsBelted,"3637","sensor","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Position,"3641","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos1.SideBolster,"","branch","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos1.SideBolster.Inflation,"3646","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Massage,"3639","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row2,"","branch","","","","Front seats","","",""
Vehicle.Cabin.Seat.Row2.Pos4,"","branch","","","","Fourth seat from left, second row","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HeadRestraint.Height,"3927","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Recline,"3920","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HasPassenger,"3916","sensor","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Heating,"3918","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar,"","branch","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar.Inflation,"3924","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar.Height,"3925","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Airbag,"","branch","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Airbag.IsDeployed,"3928","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch,"","branch","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint.Down,"3936","actuator","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint.Up,"3935","actuator","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cooler,"3930","actuator","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline,"","branch","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline.Forward,"3940","actuator","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline.Backward,"3939","actuator","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Up,"3933","actuator","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Down,"3946","actuator","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Inflate,"3947","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Up,"3945","actuator","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Deflate,"3948","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Down,"3934","actuator","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Warmer,"3929","actuator","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Down,"3942","actuator","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Forward,"3943","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Backward,"3944","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Up,"3941","actuator","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Forward,"3931","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Backward,"3932","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage,"","branch","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage.Increase,"3937","actuator","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage.Decrease,"3938","actuator","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster.Inflate,"3949","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster.Deflate,"3950","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion,"","branch","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion.Length,"3923","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion.Height,"3922","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.IsBelted,"3917","sensor","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Position,"3921","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row2.Pos4.SideBolster,"","branch","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row2.Pos4.SideBolster.Inflation,"3926","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Massage,"3919","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row2.Pos5,"","branch","","","","Fifth seat from left, second row","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HeadRestraint.Height,"3962","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Recline,"3955","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HasPassenger,"3951","sensor","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Heating,"3953","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar,"","branch","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar.Inflation,"3959","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar.Height,"3960","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Airbag,"","branch","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Airbag.IsDeployed,"3963","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch,"","branch","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint.Down,"3971","actuator","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint.Up,"3970","actuator","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cooler,"3965","actuator","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline,"","branch","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline.Forward,"3975","actuator","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline.Backward,"3974","actuator","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Up,"3968","actuator","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Down,"3981","actuator","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Inflate,"3982","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Up,"3980","actuator","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Deflate,"3983","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Down,"3969","actuator","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Warmer,"3964","actuator","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion,"","branch","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Down,"3977","actuator","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Forward,"3978","actuator","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Backward,"3979","actuator","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Up,"3976","actuator","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Forward,"3966","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Backward,"3967","actuator","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage,"","branch","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage.Increase,"3972","actuator","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage.Decrease,"3973","actuator","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster,"","branch","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Inflate,"3984","actuator","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Deflate,"3985","actuator","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Cushion,"","branch","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Cushion.Length,"3958","sensor","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Cushion.Height,"3957","sensor","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.IsBelted,"3952","sensor","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Position,"3956","sensor","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row2.Pos5.SideBolster,"","branch","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row2.Pos5.SideBolster.Inflation,"3961","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Massage,"3954","sensor","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row2.Pos2,"","branch","","","","Second seat from left, second row","","",""
Vehicle.Cabin.Seat.Row2.Pos2.HeadRestraint,"","branch","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row2.Pos2.HeadRestraint.Height,"3857","sensor","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Recline,"3850","sensor","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row2.Pos2.HasPassenger,"3846","sensor","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Heating,"3848","sensor","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Lumbar,"","branch","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Lumbar.Inflation,"3854","sensor","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Lumbar.Height,"3855","sensor","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Airbag,"","branch","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Airbag.IsDeployed,"3858","sensor","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch,"","branch","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint,"","branch","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Down,"3866","actuator","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Up,"3865","actuator","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cooler,"3860","actuator","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline,"","branch","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline.Forward,"3870","actuator","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline.Backward,"3869","actuator","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Up,"3863","actuator","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches","","",""
