Chassis.SteeringWheel.Extension,"2202","actuator","percent","0","100","Steering wheel column extension from dashboard. 0 = Closest to dashboard. 100 = Furthest from dashboard.","","",""
Chassis.ParkingBrake,"","branch","","","","Parking brake signals","","",""
Chassis.ParkingBrake.IsEngaged,"2199","actuator","","","","Parking brake status. True = Parking Brake is Engaged. False = Parking Brake is not Engaged.","","",""
Chassis.TowWeight,"2155","attribute","kg","","","Maximum weight, in kilos, of trailer.","","",""
Chassis.Width,"2158","attribute","mm","","","Overall vehicle width, in mm.","","",""
Chassis.Length,"2156","attribute","mm","","","Overall vehicle length, in mm.","","",""
Chassis.Brake,"","branch","","","","Brake system signals","","",""
Chassis.Brake.PedalPosition,"2204","sensor","percent","0","100","Brake pedal position as percent. 0 = Not depressed. 100 = Fully depressed.","","",""
Chassis.Trailer,"","branch","","","","Trailer signals","","",""
Chassis.Trailer.Connected,"2205","sensor","","","","Signal indicating if trailer is connected or not.","","",""
Chassis.Axle,"","branch","","","","Axle signals","","",""
Chassis.Axle.Count,"2161","attribute","","","","Number of axles on the vehicle","","",""
Chassis.Axle.Row1,"","branch","","","","Axle signals for first row","","",""
Chassis.Axle.Row1.Wheel,"","branch","","","","Brake signals for first row","","",""
Chassis.Axle.Row1.Wheel.Right,"","branch","","","","Row1 wheel right.","","",""
Chassis.Axle.Row1.Wheel.Right.Brake,"","branch","","","","Brake signals for wheel","","",""
Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevel,"2178","sensor","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevelLow,"2179","sensor","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Chassis.Axle.Row1.Wheel.Right.Brake.BrakesWorn,"2181","sensor","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Chassis.Axle.Row1.Wheel.Right.Brake.PadWear,"2180","sensor","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Chassis.Axle.Row1.Wheel.Right.Tire,"","branch","","","","Tire signals for wheel","","",""
Chassis.Axle.Row1.Wheel.Right.Tire.Pressure,"2182","sensor","kpa","","","Tire pressure in kilo-Pascal","","",""
Chassis.Axle.Row1.Wheel.Right.Tire.PressureLow,"2183","sensor","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Chassis.Axle.Row1.Wheel.Right.Tire.Temperature,"2184","sensor","celsius","","","Tire temperature in Celsius.","","",""
Chassis.Axle.Row1.Wheel.Left,"","branch","","","","Row1 wheel left.","","",""
Chassis.Axle.Row1.Wheel.Left.Brake,"","branch","","","","Brake signals for wheel","","",""
Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevel,"2171","sensor","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevelLow,"2172","sensor","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Chassis.Axle.Row1.Wheel.Left.Brake.BrakesWorn,"2174","sensor","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Chassis.Axle.Row1.Wheel.Left.Brake.PadWear,"2173","sensor","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Chassis.Axle.Row1.Wheel.Left.Tire,"","branch","","","","Tire signals for wheel","","",""
Chassis.Axle.Row1.Wheel.Left.Tire.Pressure,"2175","sensor","kpa","","","Tire pressure in kilo-Pascal","","",""
Chassis.Axle.Row1.Wheel.Left.Tire.PressureLow,"2176","sensor","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Chassis.Axle.Row1.Wheel.Left.Tire.Temperature,"2177","sensor","celsius","","","Tire temperature in Celsius.","","",""
Chassis.Axle.Row1.WheelWidth,"2164","attribute","inch","","","Width of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row1.WheelCount,"2162","attribute","","","","Number of wheels on the first axle","","",""
Chassis.Axle.Row1.TireDiameter,"2167","attribute","inch","","","Diameter of tires, in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row1.WheelDiameter,"2163","attribute","inch","","","Diameter of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row1.TireWidth,"2168","attribute","inch","","","Width of tires, in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row2,"","branch","","","","Axle signals for second row","","",""
Chassis.Axle.Row2.Wheel,"","branch","","","","Wheel signals for second row","","",""
Chassis.Axle.Row2.Wheel.Right,"","branch","","","","Row2 wheel right.","","",""
Chassis.Axle.Row2.Wheel.Right.Brake,"","branch","","","","Brake signals for wheel","","",""
Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevel,"2192","sensor","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevelLow,"2193","sensor","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Chassis.Axle.Row2.Wheel.Right.Brake.BrakesWorn,"2195","sensor","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Chassis.Axle.Row2.Wheel.Right.Brake.PadWear,"2194","sensor","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Chassis.Axle.Row2.Wheel.Right.Tire,"","branch","","","","Tire signals for wheel","","",""
Chassis.Axle.Row2.Wheel.Right.Tire.Pressure,"2196","sensor","kpa","","","Tire pressure in kilo-Pascal","","",""
Chassis.Axle.Row2.Wheel.Right.Tire.PressureLow,"2197","sensor","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Chassis.Axle.Row2.Wheel.Right.Tire.Temperature,"2198","sensor","celsius","","","Tire temperature in Celsius.","","",""
Chassis.Axle.Row2.Wheel.Left,"","branch","","","","Row2 wheel left.","","",""
Chassis.Axle.Row2.Wheel.Left.Brake,"","branch","","","","Brake signals for wheel","","",""
Chassis.Axle.Row2.Wheel.Left.Brake.FluidLevel,"2185","sensor","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Chassis.Axle.Row2.Wheel.Left.Brake.FluidLevelLow,"2186","sensor","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Chassis.Axle.Row2.Wheel.Left.Brake.BrakesWorn,"2188","sensor","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Chassis.Axle.Row2.Wheel.Left.Brake.PadWear,"2187","sensor","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Chassis.Axle.Row2.Wheel.Left.Tire,"","branch","","","","Tire signals for wheel","","",""
Chassis.Axle.Row2.Wheel.Left.Tire.Pressure,"2189","sensor","kpa","","","Tire pressure in kilo-Pascal","","",""
Chassis.Axle.Row2.Wheel.Left.Tire.PressureLow,"2190","sensor","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Chassis.Axle.Row2.Wheel.Left.Tire.Temperature,"2191","sensor","celsius","","","Tire temperature in Celsius.","","",""
Chassis.Axle.Row2.WheelWidth,"2166","attribute","inch","","","Width of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row2.TireDiameter,"2169","attribute","inch","","","Diameter of tires, in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row2.WheelDiameter,"2165","attribute","inch","","","Diameter of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Chassis.Axle.Row2.TireWidth,"2170","attribute","inch","","","Width of tires, in inches, as per ETRO / TRA standard.","","",""
Chassis.CurbWeight,"2153","attribute","kg","","","Vehicle curb weight, in kg, including all liquids and full tank of fuel, but no cargo or passengers.","","",""
Chassis.Height,"2157","attribute","mm","","","Overall vehicle height, in mm.","","",""
Chassis.Wheelbase,"2159","attribute","mm","","","Overall wheel base, in mm.","","",""
Chassis.GrossWeight,"2154","attribute","kg","","","Curb weight of vehicle, including all liquids and full tank of fuel and full load of cargo and passengers.","","",""
Vehicle,"","branch","","","","Highlevel vehicle data.","","",""
Vehicle.Acceleration,"","branch","","","","Spatial acceleration","","",""
Vehicle.Acceleration.Lateral,"1207","sensor","m/s2","","","Vehicle acceleration in Y (lateral acceleration).","","",""
Vehicle.Acceleration.Longitudinal,"1206","sensor","m/s2","","","Vehicle acceleration in X (longitudinal acceleration).","","",""
Vehicle.Acceleration.Vertical,"1208","sensor","m/s2","","","Vehicle acceleration in Z (vertical acceleration).","","",""
Vehicle.cargoVolume,"1214","attribute","litres","0","100","The available volume for cargo or luggage. For automobiles, this is usually the trunk volume.","","",""
Vehicle.TravelledDistance,"1201","sensor","km","","","Odometer reading","","",""
Vehicle.emissionsCO2,"1215","attribute","g/km","","","The CO2 emissions in g/km.","","",""
Vehicle.RoofLoad,"1212","attribute","kg","","","The permitted total weight of cargo and installations (e.g. a roof rack) on top of the vehicle.","","",""
Vehicle.accelerationTime,"1213","attribute","sec","","","The time needed to accelerate the vehicle from a given start velocity to a given target velocity.","","",""
Vehicle.IdleTime,"1199","sensor","s","","","Accumulated idle time in seconds.","","",""
Vehicle.IsMoving,"1204","sensor","","","","Indicates whether the vehicle is stationary or moving","","",""
Vehicle.AmbientAirTemperature,"1203","sensor","celsius","","","Ambient air temperature","","",""
Vehicle.AngularVelocity,"","branch","","","","Spatial rotation","","",""
Vehicle.AngularVelocity.Yaw,"1211","sensor","degrees/s","","","Vehicle rotation rate along Z (vertical).","","",""
Vehicle.AngularVelocity.Roll,"1209","sensor","degrees/s","","","Vehicle rotation rate along X (longitudinal).","","",""
Vehicle.AngularVelocity.Pitch,"1210","sensor","degrees/s","","","Vehicle rotation rate along Y (lateral).","","",""
Vehicle.DriveTime,"1198","sensor","s","","","Accumulated drive time in seconds.","","",""
Vehicle.IgnitionOffTime,"1197","sensor","s","","","Accumulated ignition off time in seconds.","","",""
Vehicle.TripMeterReading,"1202","sensor","km","","","Current trip meter reading","","",""
Vehicle.AverageSpeed,"1205","sensor","km/h","-250","250","Average speed for the current trip","","",""
Vehicle.VehicleIdentification,"","branch","","","","Attributes that identify a vehicle","","",""
Vehicle.VehicleIdentification.vehicleModelDate,"1189","attribute","","","","The release date of a vehicle model (often used to differentiate versions of the same make and model).","","",""
Vehicle.VehicleIdentification.bodyType,"1184","attribute","","","","Indicates the design and body style of the vehicle (e.g. station wagon, hatchback, etc.).","","",""
Vehicle.VehicleIdentification.vehicleInteriorType,"1194","attribute","","","","The type or material of the interior of the vehicle (e.g. synthetic fabric, leather, wood, etc.).","","",""
Vehicle.VehicleIdentification.knownVehicleDamages,"1195","attribute","","","","A textual description of known damages, both repaired and unrepaired.","","",""
Vehicle.VehicleIdentification.VIN,"1178","attribute","","","","17-character Vehicle Identification Number (VIN) as defined by ISO 3779","","",""
Vehicle.VehicleIdentification.Brand,"1180","attribute","","","","Vehicle brand or manufacturer","","",""
Vehicle.VehicleIdentification.meetsEmissionStandard,"1186","attribute","","","","Indicates that the vehicle meets the respective emission standard.","","",""
Vehicle.VehicleIdentification.ACRISSCode,"1183","attribute","","","","The ACRISS Car Classification Code is a code used by many car rental companies.","","",""
Vehicle.VehicleIdentification.vehicleConfiguration,"1190","attribute","","","","A short text indicating the configuration of the vehicle, e.g. '5dr hatchback ST 2.5 MT 225 hp' or 'limited edition'.","","",""
Vehicle.VehicleIdentification.vehicleSeatingCapacity,"1191","attribute","","","","The number of passengers that can be seated in the vehicle, both in terms of the physical space available, and in terms of limitations set by law.","","",""
Vehicle.VehicleIdentification.purchaseDate,"1188","attribute","","","","The date the item e.g. vehicle was purchased by the current owner.","","",""
Vehicle.VehicleIdentification.WMI,"1179","attribute","","","","3-character World Manufacturer Identification (WMI) as defined by ISO 3780","","",""
Vehicle.VehicleIdentification.dateVehicleFirstRegistered,"1185","attribute","","","","The date of the first registration of the vehicle with the respective public authorities.","","",""
Vehicle.VehicleIdentification.Year,"1182","attribute","","","","Model year of the vehicle","","",""
Vehicle.VehicleIdentification.vehicleInteriorColor,"1193","attribute","","","","A short text indicating the configuration of the vehicle, e.g. '5dr hatchback ST 2.5 MT 225 hp' or 'limited edition'.","","",""
Vehicle.VehicleIdentification.Model,"1181","attribute","","","","Vehicle model","","",""
Vehicle.VehicleIdentification.productionDate,"1187","attribute","","","","The date of production of the item, e.g. vehicle.","","",""
Vehicle.VehicleIdentification.vehicleSpecialUsage,"1192","attribute","","","","Indicates whether the vehicle has been used for special purposes, like commercial rental, driving school.","","",""
Vehicle.Speed,"1200","sensor","km/h","-250","250","Vehicle speed, as sensed by the gearbox.","","",""
Vehicle.IgnitionOnTime,"1196","sensor","s","","","Accumulated ignition on time in seconds.","","",""
Cabin,"","branch","","","","All in-cabin components, including doors.","","",""
Cabin.Door,"","branch","","","","All doors, including windows and switches","","",""
Cabin.Door.Count,"1366","attribute","","","","Number of doors in vehicle","","",""
Cabin.Door.Row1,"","branch","","","","Front doors","","",""
Cabin.Door.Row1.Right,"","branch","","","","Right front door","","",""
Cabin.Door.Row1.Right.IsChildLockActive,"1378","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row1.Right.IsLocked,"1375","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row1.Right.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row1.Right.Shade.Position,"1380","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row1.Right.Shade.Switch,"1379","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row1.Right.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row1.Right.Window.Position,"1376","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row1.Right.Window.Switch,"1377","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row1.Right.IsOpen,"1374","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row1.Left,"","branch","","","","Left front door","","",""
Cabin.Door.Row1.Left.IsChildLockActive,"1371","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row1.Left.IsLocked,"1368","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row1.Left.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row1.Left.Shade.Position,"1373","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row1.Left.Shade.Switch,"1372","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row1.Left.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row1.Left.Window.Position,"1369","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row1.Left.Window.Switch,"1370","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row1.Left.IsOpen,"1367","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row2,"","branch","","","","Second row doors","","",""
Cabin.Door.Row2.Right,"","branch","","","","Right second row door","","",""
Cabin.Door.Row2.Right.IsChildLockActive,"1392","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row2.Right.IsLocked,"1389","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row2.Right.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row2.Right.Shade.Position,"1394","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row2.Right.Shade.Switch,"1393","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row2.Right.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row2.Right.Window.Position,"1390","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row2.Right.Window.Switch,"1391","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row2.Right.IsOpen,"1388","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row2.Left,"","branch","","","","Left second row door","","",""
Cabin.Door.Row2.Left.IsChildLockActive,"1385","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row2.Left.IsLocked,"1382","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row2.Left.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row2.Left.Shade.Position,"1387","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row2.Left.Shade.Switch,"1386","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row2.Left.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row2.Left.Window.Position,"1383","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row2.Left.Window.Switch,"1384","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row2.Left.IsOpen,"1381","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row3,"","branch","","","","Third row doors","","",""
Cabin.Door.Row3.Right,"","branch","","","","Right third row door","","",""
Cabin.Door.Row3.Right.IsChildLockActive,"1406","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row3.Right.IsLocked,"1403","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row3.Right.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row3.Right.Shade.Position,"1408","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row3.Right.Shade.Switch,"1407","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row3.Right.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row3.Right.Window.Position,"1404","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row3.Right.Window.Switch,"1405","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row3.Right.IsOpen,"1402","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row3.Left,"","branch","","","","Left third row door","","",""
Cabin.Door.Row3.Left.IsChildLockActive,"1399","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row3.Left.IsLocked,"1396","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row3.Left.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row3.Left.Shade.Position,"1401","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row3.Left.Shade.Switch,"1400","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row3.Left.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row3.Left.Window.Position,"1397","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row3.Left.Window.Switch,"1398","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row3.Left.IsOpen,"1395","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row4,"","branch","","","","Fourth row doors","","",""
Cabin.Door.Row4.Right,"","branch","","","","Right fourth row door","","",""
Cabin.Door.Row4.Right.IsChildLockActive,"1420","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row4.Right.IsLocked,"1417","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row4.Right.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row4.Right.Shade.Position,"1422","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row4.Right.Shade.Switch,"1421","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row4.Right.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row4.Right.Window.Position,"1418","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row4.Right.Window.Switch,"1419","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row4.Right.IsOpen,"1416","actuator","","","","Is door open or closed","","",""
Cabin.Door.Row4.Left,"","branch","","","","Left fourth row door","","",""
Cabin.Door.Row4.Left.IsChildLockActive,"1413","sensor","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","",""
Cabin.Door.Row4.Left.IsLocked,"1410","actuator","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","",""
Cabin.Door.Row4.Left.Shade,"","branch","","","","Side window shade","","",""
Cabin.Door.Row4.Left.Shade.Position,"1415","actuator","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Cabin.Door.Row4.Left.Shade.Switch,"1414","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row4.Left.Window,"","branch","","","","Door window status","","",""
Cabin.Door.Row4.Left.Window.Position,"1411","sensor","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","",""
Cabin.Door.Row4.Left.Window.Switch,"1412","actuator","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Cabin.Door.Row4.Left.IsOpen,"1409","actuator","","","","Is door open or closed","","",""
Cabin.HVAC,"","branch","","","","Climate control","","",""
Cabin.HVAC.Row1,"","branch","","","","Frontmost row HVAC.","","",""
Cabin.HVAC.Row1.Right,"","branch","","","","Frontmost row right HVAC.","","",""
Cabin.HVAC.Row1.Right.FanSpeed,"1293","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row1.Right.Temperature,"1294","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row1.Right.AirDistribution,"1295","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row1.Left,"","branch","","","","Frontmost row left HVAC.","","",""
Cabin.HVAC.Row1.Left.FanSpeed,"1290","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row1.Left.Temperature,"1291","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row1.Left.AirDistribution,"1292","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row2,"","branch","","","","Second row HVAC.","","",""
Cabin.HVAC.Row2.Right,"","branch","","","","Second row right HVAC.","","",""
Cabin.HVAC.Row2.Right.FanSpeed,"1299","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row2.Right.Temperature,"1300","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row2.Right.AirDistribution,"1301","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row2.Left,"","branch","","","","Second row left HVAC.","","",""
Cabin.HVAC.Row2.Left.FanSpeed,"1296","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row2.Left.Temperature,"1297","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row2.Left.AirDistribution,"1298","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row3,"","branch","","","","Third row HVAC.","","",""
Cabin.HVAC.Row3.Right,"","branch","","","","Third row right HVAC.","","",""
Cabin.HVAC.Row3.Right.FanSpeed,"1305","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row3.Right.Temperature,"1306","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row3.Right.AirDistribution,"1307","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row3.Left,"","branch","","","","Third row left HVAC.","","",""
Cabin.HVAC.Row3.Left.FanSpeed,"1302","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row3.Left.Temperature,"1303","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row3.Left.AirDistribution,"1304","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row4,"","branch","","","","Fourth row HVAC.","","",""
Cabin.HVAC.Row4.Right,"","branch","","","","Fourth row right HVAC.","","",""
Cabin.HVAC.Row4.Right.FanSpeed,"1311","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row4.Right.Temperature,"1312","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row4.Right.AirDistribution,"1313","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.Row4.Left,"","branch","","","","Fourth row left HVAC.","","",""
Cabin.HVAC.Row4.Left.FanSpeed,"1308","actuator","percent","0","100","Fan Speed, 0 = off. 100 = max","","",""
Cabin.HVAC.Row4.Left.Temperature,"1309","actuator","celsius","-50","50","Temperature","","",""
Cabin.HVAC.Row4.Left.AirDistribution,"1310","actuator","","","","Direction of airstream","up / middle / down","",""
Cabin.HVAC.AmbientAirTemperature,"1318","sensor","celsius","","","Ambient air temperature","","",""
Cabin.HVAC.IsRearDefrosterActive,"1316","actuator","","","","Is rear defroster active.","","",""
Cabin.HVAC.IsRecirculationActive,"1314","actuator","","","","Is recirculation active.","","",""
Cabin.HVAC.IsFrontDefrosterActive,"1315","actuator","","","","Is front defroster active.","","",""
Cabin.HVAC.IsAirConditioningActive,"1317","actuator","","","","Is Air conditioning active.","","",""
Cabin.Infotainment,"","branch","","","","Infotainment system","","",""
Cabin.Infotainment.Media,"","branch","","","","All Media actions","","",""
Cabin.Infotainment.Media.Action,"1319","actuator","","","","Tells if the media was","unknown / Stop / Play / FastForward / FastBackward / SkipForward / SkipBackward","",""
Cabin.Infotainment.Media.SelectedURI,"1326","actuator","","","","URI of suggested media that was selected","","",""
Cabin.Infotainment.Media.Volume,"1327","actuator","","0","100","Current Media Volume","","",""
Cabin.Infotainment.Media.DeclinedURI,"1325","sensor","","","","URI of suggested media that was declined","","",""
Cabin.Infotainment.Media.Played,"","branch","","","","Collection of signals updated in concert when a new media is played","","",""
Cabin.Infotainment.Media.Played.Album,"1322","sensor","","","","Name of album being played","","",""
Cabin.Infotainment.Media.Played.Source,"1320","actuator","","","","Media selected for playback","unknown / SiriusXM / AM / FM / DAB / TV / CD / DVD / AUX / USB / Disk / Bluetooth / Internet / Voice / Beep","",""
Cabin.Infotainment.Media.Played.Track,"1323","sensor","","","","Name of track being played","","",""
Cabin.Infotainment.Media.Played.URI,"1324","sensor","","","","User Resource associated with the media","","",""
Cabin.Infotainment.Media.Played.Artist,"1321","sensor","","","","Name of artist being played","","",""
Cabin.Infotainment.Navigation,"","branch","","","","All navigation actions","","",""
